鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新興區,房地(土地+建物),高雄市新興區六合一路121~150號,97.0,商,,,1081223,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0650106,317.24,4,1,4,有,無,39980000,126024,,0.0,0,,RPUNMLOJKHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路177巷1~30號,28.5,住,,,1081206,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680829,81.17,3,2,2,有,無,4200000,51743,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNKKHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區五福一路1~30號,18.19,住,,,1081230,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820208,132.16,3,2,2,有,有,2271471,17187,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLKLKHPFFBE57CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,6.44,商,,,1081203,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,109.78999999999999,1,1,1,有,有,6930000,63667,坡道平面,30.0,1850000,,RPQNMLKKKHPFFBE57CA
苓雅區,房地(土地+建物),高雄市苓雅區興中二路121~150號,5.82,商,,,1081203,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,75.36,1,1,1,有,有,4800000,63694,,0.0,0,,RPRNMLKKKHPFFBE67CA
鼓山區,房地(土地+建物),高雄市鼓山區雄峰路1~30號,17.25,住,,,1081228,土地2建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710818,62.32,3,2,1,有,無,2660000,42683,,0.0,0,,RPRNMLKLKHPFFAE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南二路31~60號,16.82,住,,,1081216,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971021,139.08,3,2,2,有,有,8730000,62770,坡道平面,0.0,0,,RPSNMLNKKHPFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區富農路91~120號,17.78,商,,,1081228,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020522,273.53999999999996,3,2,2,有,有,21300000,77868,坡道平面,23.17,0,,RPPNMLSJKHPFFAE08CA
鼓山區,車位,高雄市鼓山區龍子里龍德路271~300號,0.7,商,,,1090113,土地0建物0車位1,,,其他,,,,30.55,0,0,0,有,有,1300000,,坡道平面,30.55,1300000,,RPUNMLPJKHPFFAE28CA
前金區,房地(土地+建物),高雄市前金區新田路239巷31~60號,21.2,商,,,1081221,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680308,79.42,2,2,2,有,無,6060000,76303,,0.0,0,,RPQNMLLJKHPFFAE47CA
