鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大里區,房地(土地+建物),臺中市大里區益民路二段438巷1~30號,106.96,住,,,1081224,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670930,103.36,4,2,2,有,無,10900000,105457,,0.0,0,,RPRPMLKKKHPFFIB28CA
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段241~270號,31.26,住,,,1081227,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030519,156.24,3,2,2,有,有,7880000,50435,坡道平面,31.39,0,,RPPOMLNJKHPFFIB18CA
烏日區,房地(土地+建物)+車位,臺中市烏日區環河北路211~240號,18.94,住,,,1081222,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080812,163.8,3,2,2,有,有,9980000,60928,坡道平面,38.21,0,,RPVNMLLMJHPFFIB68CA
大里區,房地(土地+建物),臺中市大里區大智路492巷1~30號,36.02,住,,,1081226,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0761010,101.29,4,2,2,有,有,3950000,38997,,0.0,0,,RPXOMLKMJHPFFIB88CA
大里區,房地(土地+建物),臺中市大里區華城街31~60號,85.52,,鄉村區,乙種建築用地,1090105,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0800409,173.43,3,2,2,有,無,7960000,45897,,0.0,0,含增建或未登記建物。;,RPTOMLMLJHPFFIB58CA
大里區,土地,大元段691~720地號,164.57,住,,,1081216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11449000,69569,,0.0,0,含增建或未登記建物。;,RPPNMLQLJHPFFIB48CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段1~30號,11.21,住,,,1081215,土地1建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,139.87,3,2,2,有,有,6550000,46829,坡道機械,0.0,0,,RPTNMLQJKHPFFHB68CA
潭子區,房地(土地+建物)+車位,臺中市潭子區和平路33巷1~30號,18.17,住,,,1081215,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881207,140.8,3,2,2,有,有,7300000,51847,一樓平面,15.04,0,,RPSNMLLKKHPFFHB18CA
潭子區,房地(土地+建物),臺中市潭子區和平路185巷1~30號,106.99,農,,,1081216,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970701,162.11,4,3,3,有,無,13950000,86053,,0.0,0,,RPRNMLPJKHPFFHB38CA
潭子區,房地(土地+建物),臺中市潭子區仁愛路二段206巷1~30號,75.75,住,,,1081227,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0680722,121.06,4,2,2,有,無,7450000,61540,,0.0,0,含增建或未登記建物。;,RPRNMLNJKHPFFHB18CA
大雅區,土地,大榮段241~270地號,421.42,其他,,,1081231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3446149,8177,,0.0,0,,RPVNMLNJKHPFFHB58CA
潭子區,房地(土地+建物),臺中市潭子區頭張路一段117巷17弄1~30號,12.61,住,,,1081223,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820511,112.1,3,2,2,有,有,5390000,48082,,0.0,0,,RPTNMLKMJHPFFHB28CA
潭子區,房地(土地+建物),臺中市潭子區福潭路830巷6弄1~30號,80.53,住,,,1081217,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0930514,197.38,4,3,3,有,無,11900000,60290,,0.0,0,,RPUNMLKMJHPFFHB38CA
潭子區,房地(土地+建物),臺中市潭子區福潭路151~180號,62.2,住,,,1081224,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690720,134.02,5,2,3,有,無,12000000,89539,,0.0,0,,RPQNMLLMJHPFFHB08CA
東勢區,土地,高簡段871~900地號,64.98,住,,,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,22315,,0.0,0,,RPSNMLQJKHPFFGB48CA
新社區,土地,新南段31~60地號,19.04,,鄉村區,乙種建築用地,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,15756,,0.0,0,畸零地或有合併使用之交易。;,RPPNMLSJKHPFFGB38CA
東勢區,土地,東勢段中嵙小段961~990地號,123.0,,山坡地保育區,農牧用地,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,355000,2886,,0.0,0,塔位或墓園。;,RPSNMLSKKHPFFGB78CA
新社區,房地(土地+建物),臺中市新社區中和街四段151~180號,96.03,住,,,1081231,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0730930,178.03,5,2,3,有,無,3274623,18394,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLLMJHPFFGB08CA
東勢區,土地,延平段181~210地號,290.34,住,,,1081231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,32720,,0.0,0,另有未辦保存登記建物乙棟,RPQNMLLJKHPFFGB77CA
東勢區,土地,延平段181~210地號,87.46,住,,,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,36588,,0.0,0,含增建或未登記建物。;,RPQNMLMLJHPFFGB97CA
東勢區,土地,東勢段中嵙小段811~840地號,1588.5,,山坡地保育區,農牧用地,1081106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,1416,,0.0,0,購買有分管合約的土地。,RPRNMLMLJHPFFGB08CA
石岡區,房地(土地+建物),臺中市石岡區豐勢路1051~1080號,85.7,住,,,1090108,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660827,107.84,3,3,2,有,無,4500000,41728,,0.0,0,,RPSNMLKMJHPFFGB08CA
大安區,土地,安實段121~150地號,771.0,,特定農業區,農牧用地,1081231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,5447,,0.0,0,畸零地或有合併使用之交易。;,RPRNMLMLJHPFFEB87CA
清水區,房地(土地+建物),臺中市清水區三田路1~30號,187.0,農,,,1081215,土地1建物1車位0,一層，二層，三層，屋頂突出物,三層,農舍,農舍,鋼筋混凝土造,0861229,321.79,8,3,5,有,無,8700000,,,0.0,0,,RPVNMLKLKHPFFFB28CA
沙鹿區,土地,東英段811~840地號,20.28,其他,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,184020,9074,,0.0,0,,RPUNMLRKKHPFFFB78CA
沙鹿區,房地(土地+建物),臺中市沙鹿區自由路95巷31~60號,110.19,住,,,1081212,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011102,213.42,4,3,3,有,無,11500000,53884,,0.0,0,含增建或未登記建物。;,RPVOMLQJKHPFFFB78CA
沙鹿區,房地(土地+建物),臺中市沙鹿區自強路545巷35弄31~60號,112.77,住,,,1081211,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050604,244.9,5,3,6,有,有,15500000,63291,,0.0,0,含增建或未登記建物。;,RPOOMLOJKHPFFFB87CA
清水區,土地,新興段451~480地號,596.5,住,,,1090107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27065100,45373,,0.0,0,,RPUNMLOJKHPFFFB38CA
清水區,房地(土地+建物),臺中市清水區民有路278巷1~30號,88.91,住,,,1081212,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041021,180.94,0,0,0,無,有,8500000,46977,,0.0,0,,RPTNMLLJKHPFFFB97CA
大安區,土地,龜段61~90地號,996.5,,特定農業區,農牧用地,1090103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1793700,1800,,0.0,0,,RPQNMLNJKHPFFEB77CA
神岡區,土地,大富段991~1020地號,136.0,農,,,1080129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1686740,12403,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLKKKHPFFDB08CA
豐原區,房地(土地+建物)+車位,臺中市豐原區信義街181~210號,21.49,商,,,1081228,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970328,141.26999999999998,3,2,2,有,有,8120000,57479,坡道平面,32.66,0,,RPWNMLOJKHPFFDB38CA
豐原區,房地(土地+建物),臺中市豐原區成功路661~690號,110.66,住,,,1090102,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1060206,324.14,5,2,6,有,無,25000000,77127,,0.0,0,,RPPNMLQJKHPFFDB87CA
豐原區,房地(土地+建物),臺中市豐原區南陽路南陽新村121~150號,58.87,住,,,1081216,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0590602,85.28,4,2,1,有,無,5000000,58630,,0.0,0,親友關係之交易,RPUNMLQJKHPFFDB38CA
神岡區,房地(土地+建物),臺中市神岡區三社路391~420號,34.5,住,,,1081204,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0820720,85.62,4,2,3,有,無,3200000,37374,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLNJKHPFFDB18CA
豐原區,土地,豐社段61~90地號,93.27,住,,,1081120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12922000,138544,,0.0,0,,RPWNMLLMJHPFFDB28CA
豐原區,房地(土地+建物),臺中市豐原區西勢二街31~60號,117.83,住,,,1081227,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070105,275.48,5,3,6,有,無,28200000,102367,,0.0,0,,RPWNMLKMJHPFFDB18CA
豐原區,土地,北天段451~480地號,800.0,農,,,1081204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9080000,11350,,0.0,0,,RPRNMLKMJHPFFDB67CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段297之8巷1~30號,5.82,住,,,1081224,土地1建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820628,39.17,0,0,0,無,無,1930000,49272,,0.0,0,,RPSNMLTKKHPFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區益豐路四段61~90號,21.36,住,,,1081225,土地3建物1車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070413,134.14,3,2,2,有,有,12000000,89452,坡道平面,24.74,0,,RPRNMLOKKHPFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區國安一路235巷1~30號,27.68,住,,,1081202,土地2建物2車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850923,131.51,3,2,2,有,有,4800000,36496,,0.0,0,,RPWNMLOKKHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段686巷31~60號,23.63,商,,,1081214,土地1建物1車位2,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880116,202.22,2,2,2,有,有,16000000,79122,坡道平面,60.63,0,,RPQQMLNKKHPFFCB97CA
西屯區,車位,臺中市西屯區四川路87巷61~90號,2.29,住,,,1081228,土地0建物0車位1,,,其他,,,,16.34,0,0,0,有,無,1100000,,坡道平面,16.34,1100000,,RPWNMLNKKHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山十街61~90號,31.48,住,,,1081108,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061003,187.84,4,1,2,有,有,12580000,76654,坡道平面,56.34,2500000,,RPOOMLMKKHPFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明路二段71巷1~30號,16.11,住,,,1081105,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821120,93.0,3,1,1,有,有,5000000,53763,坡道機械,0.0,0,,RPQPMLLKKHPFFCB67CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路151~180號,24.14,商,,,1081224,土地1建物1車位2,十六層,三十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030805,377.56,4,2,3,有,有,39900000,107206,坡道平面,38.96,3600000,,RPUPMLKKKHPFFCB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十四街211~240號,22.02,商,,,1081218,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830406,139.89,3,2,2,有,有,10680000,76346,升降機械,0.0,1000000,含增建或未登記建物。,RPTOMLRJKHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路121~150號,9.84,住,,,1081223,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,119.78,2,2,1,有,有,10080000,90051,坡道平面,22.28,1300000,含增建或未登記建物。,RPVOMLRJKHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福裕路61~90號,37.68,住,,,1081216,土地2建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060629,206.25,3,2,2,有,有,18700000,96260,坡道平面,25.49,1300000,,RPSQMLRJKHPFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路541~570號,12.14,住,,,1081222,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871203,147.22,3,2,2,有,有,9300000,63171,坡道平面,12.94,0,,RPUPMLPJKHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區黎明路三段391~420號,17.97,住,,,1081223,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,116.25999999999999,2,2,1,有,有,9550000,82143,坡道平面,26.43,0,,RPUNMLTJKHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路31~60號,12.28,住,,,1081226,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960108,111.72999999999999,2,2,1,有,無,7680000,68737,坡道平面,0.0,0,,RPTOMLKKKHPFFCB77CA
西屯區,土地,協仁段571~600地號,1068.06,農,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32308815,30250,,0.0,0,,RPWOMLKKKHPFFCB08CA
南屯區,房地(土地+建物),臺中市南屯區三和街121~150號,10.71,住,,,1081220,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860924,67.44,2,2,1,有,有,4480000,66429,,0.0,0,,RPRNMLOJKHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路31~60號,33.81,其他,,,1081209,土地1建物1車位3,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010927,461.43,4,2,3,有,有,50000000,108359,坡道平面,133.83,0,親友、員工或其他特殊關係間之交易。;,RPSNMLNJKHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段61~90號,7.43,住,,,1081222,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,127.67,3,2,2,有,有,10400000,82493,坡道機械,18.57,1400000,含增建或未登記建物。,RPTNMLNJKHPFFCB87CA
南屯區,房地(土地+建物),臺中市南屯區精科七路1~30號,1801.3,工,,,1081203,土地1建物1車位0,一層，二層,二層,工廠,見其他登記事項,見其他登記事項,1010504,1173.62,0,0,0,無,無,168915900,,,0.0,0,,RPOOMLNJKHPFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街481~510號,29.45,住,,,1081218,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960601,153.03,3,2,2,有,有,14080000,105895,坡道平面,31.4,1200000,含增建或未登記建物。;,RPOSMLLMJHPFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區櫻花路1~30號,6.27,其他,,,1081228,土地1建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841110,47.88,1,1,1,有,有,2400000,50125,,0.0,0,以現狀買賣包括建物室內器具等一併在內。,RPOQMLKMJHPFFCB57CA
南屯區,房地(土地+建物),臺中市南屯區文心南五路一段631~660號,138.11,住,,,1081130,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0930816,366.44,11,10,11,有,無,30800000,84052,,0.0,0,含增建或未登記建物。;,RPRQMLKMJHPFFCB87CA
西屯區,土地,廣明段841~870地號,3182.87,其他,,,1090120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,626899999,196961,,0.0,0,,RPQNMLLMJHPFFCB57CA
西屯區,房地(土地+建物),臺中市西屯區文華路91~120號,3.92,商,,,1090113,土地2建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800524,20.33,0,0,0,無,無,1000000,49188,,0.0,0,,RPXNMLKMJHPFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區長安路一段29巷1~30號,15.62,住,,,1081213,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840526,89.84,2,2,1,有,有,4880000,54319,,0.0,0,,RPVOMLMLJHPFFCB18CA
北屯區,房地(土地+建物),臺中市北屯區興安路二段481~510號,73.0,住,,,1081212,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0901018,233.84,5,2,4,有,無,18320000,78344,,0.0,0,,RPXOMLKLKHPFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區旱溪東路三段61~90號,149.08,住,,,1081006,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940719,295.0,4,4,4,有,無,24000000,81356,,0.0,0,含增建或未登記建物。;,RPPNMLRKKHPFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,22.16,商,,,1081124,土地1建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,222.7,4,2,2,有,有,17700000,83661,坡道平面,26.67,1300000,,RPTNMLTKKHPFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,22.16,商,,,1081112,土地1建物1車位1,八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,222.7,4,2,2,有,有,17780000,84069,坡道平面,26.67,1300000,,RPVNMLTKKHPFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,22.16,商,,,1081110,土地1建物1車位1,九層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,222.7,4,2,2,有,有,18010000,84732,坡道平面,26.67,1400000,,RPPOMLTKKHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北二街31~60號,19.45,商,,,1081109,土地1建物1車位1,十三層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080104,194.14,3,2,2,有,有,15100000,82403,坡道平面,26.67,1300000,,RPQOMLTKKHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太和五街61~90號,40.06,住,,,1081110,土地1建物1車位3,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,246.09,4,2,3,有,有,15500000,63227,坡道平面,49.97,3100000,,RPWOMLTKKHPFFBB88CA
北區,房地(土地+建物),臺中市北區漢口路四段61~90號,155.0,住,,,1070304,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080814,410.8,6,2,7,有,無,50000000,121714,,0.0,0,,RPPPMLTKKHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄路31~60號,33.94,住,,,1081113,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050502,185.31,3,2,2,有,有,14350000,77438,坡道平面,28.01,0,,RPWSMLTKKHPFFBB66CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太和東街91~120號,16.5,住,,,1081219,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040306,107.98,2,2,1,有,有,5530000,51213,坡道機械,14.05,0,,RPTRMLMKKHPFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區太祥路271~300號,70.17,住,,,1081214,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0990129,157.32,3,3,3,有,無,14500000,92169,,0.0,0,,RPRPMLLKKHPFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區興安路二段1~30號,21.14,住,,,1081223,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870413,145.28,3,2,2,有,有,8000000,55066,坡道平面,15.01,0,,RPOOMLLKKHPFFBB27CA
北屯區,房地(土地+建物),臺中市北屯區大連路一段181~210號,50.02,住,,,1081214,土地1建物1車位0,一層，二層，騎樓,七層,店面(店鋪),住商用,鋼筋混凝土造,0781005,331.1,2,2,3,有,有,16500000,49832,,0.0,0,含增建或未登記建物。;所有權人共兩位,RPQRMLKKKHPFFBB67CA
北屯區,房地(土地+建物),臺中市北屯區昌平路二段4巷61~90號,16.94,住,,,1081213,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,107.28999999999999,3,2,2,有,無,5000000,46603,,0.0,0,,RPVRMLKKKHPFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區東成三街211~240號,19.21,住,,,1081210,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820806,115.78999999999999,3,2,2,有,有,6300000,54409,坡道平面,0.0,0,,RPUSMLKKKHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段121~150號,17.76,住,,,1090106,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860628,187.31,5,2,2,有,有,9500000,50718,坡道平面,0.0,0,,RPQOMLRJKHPFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區昌平路二段50之6巷2弄31~60號,19.75,住,,,1081219,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810228,117.15,3,2,2,有,有,5580000,47631,,0.0,0,,RPWOMLRJKHPFFBB58CA
北區,房地(土地+建物),臺中市北區英才路170巷1~30號,34.07,住,,,1081217,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700804,98.61,3,2,2,有,無,4650000,47155,,0.0,0,,RPTRMLPJKHPFFBB38CA
北區,房地(土地+建物),臺中市北區德化街91~120號,28.76,住,,,1081225,土地2建物1車位0,一層，騎樓，地下層,五層,店面(店鋪),商業用,鋼筋混凝土造,0711230,104.21,3,2,2,有,無,5460000,52394,,0.0,0,含增建或未登記建物。,RPVPMLPJKHPFFBB38CA
北屯區,土地,北屯段91~120地號,466.0,住,,,1081218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20720000,44464,,0.0,0,單元13重劃區土地,RPTQMLOJKHPFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區中清路二段742巷2弄1~30號,75.0,住,,,1081128,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690621,79.32,4,3,2,有,無,9000000,113464,,0.0,0,,RPOSMLOJKHPFFBB87CA
北屯區,車位,臺中市北屯區文心路四段991~1020號,0.0,,,,1081223,土地0建物0車位1,,,其他,,,,13.1,0,0,0,有,有,470000,,坡道機械,13.1,470000,單獨車位交易。;,RPWOMLNJKHPFFBB18CA
北屯區,車位,臺中市北屯區文心路四段991~1020號,0.0,,,,1081223,土地0建物0車位1,,,其他,,,,13.1,0,0,0,有,有,420000,,坡道機械,13.1,420000,單獨車位交易。;,RPXOMLNJKHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松順一街31~60號,20.14,住,,,1081221,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830614,144.57,3,2,2,有,有,6880000,47589,坡道平面,0.0,0,,RPRNMLOJKHPFFBB67CA
北屯區,房地(土地+建物),臺中市北屯區天津路四段271~300號,19.58,住,,,1081228,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770103,82.36,3,2,1,有,無,4200000,50996,,0.0,0,,RPXPMLLMJHPFFBB38CA
北屯區,房地(土地+建物),臺中市北屯區松竹路二段107巷1~30號,101.0,住,,,1081213,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690115,92.0,3,2,2,有,無,8700000,94565,,0.0,0,,RPSNMLLMJHPFFBB67CA
北屯區,土地,東山段241~270地號,89.0,商,,,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11900000,133708,,0.0,0,土地上有未保存登記之鐵皮屋一幢,RPWNMLLMJHPFFBB08CA
北屯區,土地,東山段241~270地號,89.0,商,,,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11900000,133708,,0.0,0,土地上有一未保存登記之鐵皮屋一幢,RPXNMLLMJHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環中東路三段1~30號,24.95,住,,,1081224,土地1建物1車位1,一層，騎樓，見其他登記事項,一層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040416,141.1,0,0,1,有,有,10000000,70872,坡道機械,19.58,0,,RPPOMLLMJHPFFBB47CA
南區,房地(土地+建物)+車位,臺中市南區工學一街179巷1~30號,13.56,住,,,1081201,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870930,105.08000000000001,3,2,1,有,有,5500000,52341,坡道平面,25.05,0,,RPOQMLRJKHPFFAB87CA
東區,土地,旱溪段151~180地號,68.0,住,,,1081225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1570800,23100,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLKKHPFFAB27CA
西區,房地(土地+建物)+車位,臺中市西區公?路1~30號,37.43,住,,,1081110,土地2建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031130,259.52,4,2,3,有,有,20200000,92171,坡道平面,75.08,3200000,,RPSOMLQJKHPFFAB97CA
西區,房地(土地+建物),臺中市西區向上路一段241~270號,6.53,商,,,1081229,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830511,83.59,2,1,1,有,有,4300000,51442,,0.0,0,,RPQOMLRJKHPFFAB87CA
西區,土地,公館段31~60地號,180.0,住,,,1081203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,36667,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLKKKHPFFAB77CA
