鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.36,商,,,1031117,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.91999999999999,2,2,1,有,有,8630000,79305,坡道平面,25.97,1100000,,RPSWMLLKKHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.54,商,,,1031117,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,123.08,2,2,1,有,有,8530000,76511,坡道平面,25.97,1100000,,RPTWMLLKKHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.52,商,,,1031001,土地1建物1車位1,十二層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.38,0,0,0,無,有,6090000,81257,坡道平面,25.97,1100000,,RPUWMLLKKHPFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.37,商,,,1040128,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.56,0,0,0,無,有,5180000,76811,坡道機械,12.98,450000,,RPVWMLLKKHPFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區自立路1~30號,22.93,商,,,1081205,土地22建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810319,227.16,3,2,2,有,有,15600000,68677,坡道平面,0.0,0,含增建或未登記建物。;本案車位面積無法概算。本案另有獨立權狀車位。,RPOOMLKMJHPFFEF97CA
淡水區,房地(土地+建物),新北市淡水區新春街121~150號,12.91,住,,,1090108,土地2建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,76.93,2,2,1,有,有,6050000,78643,,0.0,0,,RPVOMLKMJHPFFEF68CA
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路152巷31~60號,28.66,住,,,1080811,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080603,192.42000000000002,4,2,2,有,有,17500000,100532,坡道平面,38.24,2000000,本案為預售案,RPQPMLLMJHPFFDF28CA
汐止區,房地(土地+建物),新北市汐止區新臺五路二段61~90號,10.09,住,,,1090107,土地1建物1車位0,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880812,98.93,2,2,2,有,有,9500000,96027,,0.0,0,,RPQOMLNJKHPFFDF18CA
汐止區,房地(土地+建物),新北市汐止區汐萬路三段199巷26弄1~30號,247.0,,山坡地保育區,丙種建築用地,1081210,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0721001,182.73,3,2,3,有,有,11080000,60636,,0.0,0,含增建或未登記建物。;,RPTNMLLMJHPFFDF38CA
汐止區,房地(土地+建物)+車位,新北市汐止區忠孝東路391~420號,19.55,住,,,1081216,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080429,155.14,3,1,2,有,有,14200000,105634,坡道平面,35.86,1600000,,RPUNMLLMJHPFFDF48CA
汐止區,房地(土地+建物),新北市汐止區建成路23巷31~60號,23.24,住,,,1081230,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021230,87.55000000000001,2,2,1,有,有,8620000,98458,,0.0,0,,RPQNMLKMJHPFFDF97CA
汐止區,房地(土地+建物)+車位,新北市汐止區莊敬街29巷1~30號,29.25,住,,,1081124,土地1建物1車位2,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981013,197.61,3,2,2,有,無,17500000,88558,升降機械,54.42,0,含增建或未登記建物。;,RPSNMLKMJHPFFDF18CA
新店區,房地(土地+建物),新北市新店區錦秀路57巷1~30號,29.71,其他,,,1081215,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,72.0,3,2,1,有,無,4350000,60417,,0.0,0,,RPVPMLOKKHPFFCF88CA
新店區,房地(土地+建物),新北市新店區吉祥街15巷1~30號,58.25,其他,,,1081212,土地6建物1車位0,三層，四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780202,166.69,4,2,3,有,有,6550000,39294,,0.0,0,含增建或未登記建物。;,RPWNMLOJKHPFFCF68CA
新店區,土地,莊敬段601~630地號,461.17,農,,,1081227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76027500,164858,,0.0,0,,RPSOMLKMJHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區中正路691~720號,21.27,住,,,1081206,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050912,192.07999999999998,3,2,2,有,有,24600000,146662,坡道平面,36.62,1800000,,RPWNMLNJKHPFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區安忠路56巷1~30號,24.93,住,,,1081222,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0910417,180.12,3,2,2,有,有,13200000,73284,坡道平面,44.03,0,含增建或未登記建物。;,RPWNMLLMJHPFFCF58CA
新店區,房地(土地+建物),新北市新店區建安街1~30號,41.47,住,,,1081205,土地5建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690128,102.2,3,2,2,有,無,12500000,122309,,0.0,0,含增建或未登記建物。;,RPUNMLMLJHPFFCF38CA
林口區,房地(土地+建物)+車位,新北市林口區麗園二街1~30號,17.82,商,,,1081222,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,115.28,2,1,1,有,有,8400000,72866,坡道平面,29.75,0,親友、員工或其他特殊關係間之交易。;,RPOPMLNJLHPFFBF97CA
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路100巷1~30號,11.24,商,,,1081231,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930601,125.7,3,2,2,有,有,10500000,83532,坡道平面,14.9,0,,RPORMLNJLHPFFBF18CA
新店區,房地(土地+建物),新北市新店區中興路二段31巷1~30號,7.64,住,,,1081229,土地1建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071206,69.76,2,1,1,有,有,11050000,158400,,0.0,0,,RPOOMLKMJHPFFCF77CA
新店區,土地,莊敬段751~780地號,160.15,農,,,1081225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26399800,164844,,0.0,0,,RPPOMLKMJHPFFCF87CA
林口區,房地(土地+建物)+車位,新北市林口區南勢街211~240號,64.95,住,,,1081214,土地1建物1車位8,一層,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0971111,488.34000000000003,0,0,0,無,有,29500000,95811,坡道平面,280.64,9600000,,RPXQMLOKKHPFFBF09CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,13.52,商,,,1081225,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,144.11,2,2,2,有,有,8200000,56901,坡道平面,32.43,0,,RPORMLOKKHPFFBF28CA
五股區,房地(土地+建物)+車位,新北市五股區五福路121~150號,24.98,住,,,1081221,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850521,145.76,3,2,1,有,有,8600000,59001,坡道平面,0.0,0,,RPOQMLKKKHPFFBF77CA
林口區,房地(土地+建物)+車位,新北市林口區文化一路一段241~270號,55.8,住,,,1081125,土地1建物1車位1,一層，二層,八層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070913,205.42000000000002,0,0,0,無,有,38000000,196495,坡道平面,21.7,1900000,,RPPPMLMKKHPFFBF97CA
泰山區,房地(土地+建物)+車位,新北市泰山區仁德路121~150號,19.31,住,,,1081226,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930423,130.71,3,2,2,有,有,11800000,90276,坡道平面,24.53,0,,RPUPMLMKKHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區思源路230巷1~30號,41.62,住,,,1081209,土地1建物1車位2,十四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070717,314.77,3,2,2,有,有,39000000,143704,坡道平面,68.43,3600000,,RPTPMLNKKHPFFBF48CA
新莊區,房地(土地+建物),新北市新莊區新北大道四段121~150號,9.89,商,,,1081026,土地1建物1車位0,八層,二十四層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1080308,73.12,0,0,0,無,無,9150000,125137,,0.0,0,,RPPNMLMKKHPFFBF77CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段121~150號,10.08,商,,,1080920,土地1建物1車位1,十層,二十四層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1080308,120.71000000000001,0,0,0,無,無,11220000,123342,坡道平面,47.58,2200000,,RPQNMLMKKHPFFBF87CA
新莊區,房地(土地+建物),新北市新莊區新北大道四段121~150號,9.89,商,,,1090113,土地1建物1車位0,二十一層,二十四層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1080308,73.05,0,0,0,無,無,9950000,136208,,0.0,0,,RPTNMLMKKHPFFBF18CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段121~150號,17.4,商,,,1081216,土地1建物1車位1,二十一層,二十四層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1080308,173.62,0,0,0,無,無,18800000,132498,坡道平面,47.58,2100000,,RPUNMLMKKHPFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區文化一路一段181~210號,74.76,住,,,1081125,土地1建物1車位2,五層,八層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1070927,274.92,0,0,0,無,有,25600000,94120,坡道平面,43.3,3800000,,RPWOMLMKKHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原路331~360號,20.17,住,,,1081222,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910823,146.86,4,2,2,有,有,14500000,98733,坡道平面,17.48,0,含增建或未登記建物。;,RPUOMLLKKHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段211~240號,14.78,住,,,1031004,土地1建物1車位1,四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071018,146.22,2,2,2,有,有,15270000,131187,坡道平面,39.35,1250000,,RPWNMLRJKHPFFBF88CA
新莊區,土地,榮富段121~150地號,20.12,其他,,,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2708957,134640,,0.0,0,包含公共設施保留地之交易。;,RPQOMLRJKHPFFBF38CA
新莊區,土地,榮富段931~960地號,32.88,其他,,,1090114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4628237,140761,,0.0,0,包含公共設施保留地之交易。;,RPROMLRJKHPFFBF48CA
新莊區,土地,榮富段121~150地號,3.26,其他,,,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,438926,134640,,0.0,0,包含公共設施保留地之交易。;,RPUOMLRJKHPFFBF78CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,15.04,住,,,1090101,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,157.79000000000002,3,2,2,有,有,14790000,93732,坡道平面,31.55,0,,RPWQMLQJKHPFFBF09CA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段211~240號,27.89,商,,,1081001,土地1建物1車位1,一層，二層,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070927,199.88,0,0,0,無,有,23000000,130764,坡道平面,40.05,2100000,,RPRNMLQJKHPFFBF28CA
林口區,房地(土地+建物),新北市林口區文化三路二段1~30號,12.9,商,,,1081203,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,97.95,2,2,1,有,有,8200000,83716,,0.0,0,,RPWPMLPJKHPFFBF88CA
新莊區,房地(土地+建物),新北市新莊區四維路182巷2弄1~30號,23.57,住,,,1081227,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661015,74.26,3,1,1,有,無,5000000,67331,,0.0,0,,RPUPMLOJKHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區佳林路151~180號,53.24,住,,,1081230,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010803,232.14999999999998,4,2,2,有,有,14200000,61167,坡道平面,26.52,0,含增建或未登記建物。;,RPXPMLOJKHPFFBF88CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.03,商,,,1080918,土地1建物1車位1,二十六層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,248.53000000000003,3,2,3,有,有,25970000,104409,坡道平面,15.12,1600000,,RPWOMLLJKHPFFBF38CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,20.28,商,,,1081031,土地1建物1車位1,十七層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,253.84,3,2,3,有,有,24800000,95928,坡道平面,15.12,1900000,,RPXOMLLJKHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,24.29,商,,,1081128,土地1建物1車位2,十二層,三十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070628,302.78,3,2,3,有,有,31080000,98002,坡道平面,26.46,4000000,,RPOPMLLJKHPFFBF67CA
新莊區,房地(土地+建物),新北市新莊區後港一路65巷11弄1~30號,26.89,住,,,1081211,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760213,100.73,3,1,2,有,無,7850000,77931,,0.0,0,,RPQQMLLMJHPFFBF18CA
板橋區,房地(土地+建物),新北市板橋區莊敬路263巷1~30號,37.25,住,,,1081123,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,83.92,3,2,2,有,無,9500000,113203,,0.0,0,,RPXNMLTKKHPFFAF56CA
新莊區,房地(土地+建物),新北市新莊區雙鳳路77巷1~30號,17.91,住,,,1081207,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,152.17000000000002,4,2,2,有,有,18300000,120260,,0.0,0,,RPTOMLKMJHPFFBF18CA
新莊區,土地,合鳳段601~630地號,33.29,工,,,1090109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,60078,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPRNLKMJHPFFBF18CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,23.31,商,,,1080831,土地1建物1車位1,四層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,163.45,3,2,2,有,有,18090000,128279,坡道平面,38.02,2000000,,RPRQMLSKKHPFFAF78CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷121~150號,28.83,商,,,1081009,土地1建物1車位1,十八層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,189.88,3,2,2,有,有,21930000,126938,坡道平面,32.48,1950000,,RPSQMLSKKHPFFAF88CA
土城區,房地(土地+建物),新北市土城區永豐路1~30號,29.84,住,,,1081220,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720325,79.47,3,1,1,有,無,6550000,82421,,0.0,0,,RPPOMLRJKHPFFAF18CA
土城區,房地(土地+建物)+車位,新北市土城區學府路一段151~180號,22.6,其他,,,1081214,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890906,235.15,4,2,2,有,有,24500000,104189,坡道平面,26.54,0,,RPRPMLPJKHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區金門街121巷1~30號,37.81,住,,,1081111,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.96,3,2,1,有,無,8000000,80032,,0.0,0,含增建或未登記建物。;,RPXNMLQJKHPFFAF78CA
板橋區,房地(土地+建物),新北市板橋區金門街317巷1~30號,25.09,住,,,1081215,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940510,82.25,2,1,1,有,有,8150000,99088,,0.0,0,含增建或未登記建物。;陽台外推增建,RPWNMLLMJHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,1.67,住,,,1081222,土地1建物1車位0,三十六層,三十七層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0950914,51.050000000000004,1,1,1,有,有,7080000,138715,,0.0,0,含增建或未登記建物。;,RPQRMLKMJHPFFAF08CA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段441巷1~30號,21.21,住,,,1081220,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991012,156.03,3,2,2,有,有,29680000,190220,升降機械,11.96,0,含增建或未登記建物。;,RPRRMLKMJHPFFAF18CA
板橋區,房地(土地+建物),新北市板橋區南雅東路1~30號,4.32,住,,,1090106,土地1建物1車位0,三層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960814,46.2,1,1,1,有,有,7180000,155411,,0.0,0,含增建或未登記建物。;,RPTRMLKMJHPFFAF38CA
土城區,房地(土地+建物),新北市土城區裕民路114巷1~30號,10.64,住,,,1081228,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810717,74.15,2,1,1,有,有,8800000,118678,,0.0,0,,RPXSMLMLJHPFFAF98CA
土城區,房地(土地+建物),新北市土城區青雲路257巷1~30號,23.9,住,,,1081227,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751214,84.78999999999999,3,1,1,有,無,7800000,91992,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSSMLKMJHPFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區莊崑路61~90號,26.25,住,,,1081221,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070817,139.18,3,2,2,有,有,14700000,105285,坡道平面,18.08,1950000,,RPRNMLLMJHPFFAF87CA
土城區,房地(土地+建物),新北市土城區金城路二段241~270號,12.09,住,,,1090102,土地2建物1車位0,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,155.94,4,2,2,有,有,14800000,94908,,0.0,0,,RPSNMLLMJHPFFAF97CA
板橋區,土地,府中段691~720地號,6.37,其他,,,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1216415,190960,,0.0,0,包含公共設施保留地之交易。;,RPVNMLLMJHPFFAF28CA
板橋區,房地(土地+建物),新北市板橋區民權路202巷15弄1~30號,28.75,住,,,1081231,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0610728,91.5,3,1,1,有,無,11500000,125683,,0.0,0,受債權債務影響或債務抵償之交易。;,RPVOMLKMJHPFFAF28CA
土城區,房地(土地+建物),新北市土城區學府路一段126巷31~60號,24.36,住,,,1081224,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831215,148.66,3,2,2,有,無,15500000,104265,,0.0,0,,RPQPMLNJKHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區金門街337巷10弄1~30號,86.35,住,,,1081213,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,115.75,3,0,1,有,無,12500000,107991,,0.0,0,含增建或未登記建物。;,RPXQMLLKKHPFFAF68CA
土城區,房地(土地+建物)+車位,新北市土城區慶安街1~30號,8.53,商,,,1081226,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080614,86.08,2,1,1,有,有,9380000,115253,升降平面,19.01,1650000,,RPQRMLLKKHPFFAF08CA
土城區,房地(土地+建物),新北市土城區明德路一段240巷31~60號,10.13,住,,,1081223,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830308,63.949999999999996,2,1,1,有,有,7530000,117748,,0.0,0,,RPORMLSKKHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區重慶路226巷1弄1~30號,26.8,住,,,1081209,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.8,3,2,1,有,無,10600000,106212,,0.0,0,,RPVOMLOKKHPFFAF58CA
林口區,車位,新北市林口區文化二路一段20巷25弄1~30號,1.24,住,,,1081230,土地0建物0車位1,地下一層，地下二層,十六層,其他,見其他登記事項,鋼筋混凝土造,0831028,37.25,0,0,0,有,有,880000,,坡道平面,0.0,880000,,RPSRNLKMJHPFFBF48CA
新莊區,房地(土地+建物),新北市新莊區頭前路2巷21弄1~30號,192.6,工,,,1081206,土地1建物1車位0,全,二層,透天厝,工業用,加強磚造,0671212,285.84,10,0,1,有,無,45000000,157431,,0.0,0,含增建或未登記建物。;所有權人共2人。3樓及4樓增建。,RPQNMLLMJHPFFBF87CA
板橋區,房地(土地+建物),新北市板橋區文聖街40巷1~30號,29.23,住,,,1090109,土地2建物1車位0,一層，騎樓,八層,店面(店鋪),商業用,鋼筋混凝土造,0830802,177.67000000000002,0,0,0,無,有,12000000,67541,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWPMLOLKHPFFAF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道三段151~180號,52.42,商,,,1080926,土地1建物1車位3,二十五層,四十二層,辦公商業大樓,見其他登記事項,見其他登記事項,1070227,529.47,0,0,0,無,有,83250000,182910,坡道平面,112.38,6960000,,RPXSMLLMJHPFFBF09CA
土城區,房地(土地+建物)+車位,新北市土城區福安街61~90號,15.8,住,,,1081219,土地2建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921126,130.85,3,1,2,有,有,11100000,84830,坡道平面,0.0,0,,RPRNMLMKKHPFFAF87CA
板橋區,房地(土地+建物),新北市板橋區雙十路三段61~90號,28.78,住,,,1081112,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.79,5,2,2,有,無,7500000,67696,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;頂樓增建,RPOOMLMKKHPFFAF67CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路481~510號,52.05,住,,,1081217,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080226,153.21,3,2,2,有,有,16500000,106116,坡道平面,13.74,1700000,,RPXOMLNJKHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路481~510號,53.25,住,,,1081228,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080226,156.41,3,2,2,有,有,16000000,100231,坡道平面,13.74,1700000,,RPOPMLNJKHPFFBF87CA
新莊區,土地,建國段481~510地號,1755.38,工,,,1080807,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,276120000,157299,,0.0,0,,RPXTMLNJKHPFFBF56CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段631~660號,16.72,住,,,1090103,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080807,95.3,1,1,1,有,有,7660000,91128,坡道平面,28.8,1600000,,RPTNMLOJKHPFFBF28CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段631~660號,16.31,住,,,1090103,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080807,92.97,1,1,1,有,有,7560000,91142,坡道平面,26.48,1500000,,RPVNMLOJKHPFFBF48CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段631~660號,23.67,住,,,1040830,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080807,134.91,2,1,1,有,有,11200000,90821,坡道平面,31.41,1800000,,RPXNMLOJKHPFFBF68CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段631~660號,16.85,住,,,1050324,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080807,96.07,1,1,1,有,有,7010000,86368,坡道平面,28.8,1200000,,RPOOMLOJKHPFFBF87CA
五股區,房地(土地+建物),新北市五股區新五路二段631~660號,11.64,住,,,1050709,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080807,66.33,1,1,1,有,有,6400000,96487,,0.0,0,,RPROMLOJKHPFFBF18CA
新莊區,房地(土地+建物),新北市新莊區後港一路56巷1~30號,27.01,住,,,1090108,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740918,104.83,3,2,1,有,無,7910000,75455,,0.0,0,,RPVQMLNJKHPFFBF68CA
泰山區,車位,新北市泰山區明志路三段142巷1~30號,0.08,住,,,1090104,土地0建物0車位1,地下一層,八層,其他,見其他登記事項,鋼筋混凝土造,0871003,30.6,0,0,0,有,有,1250000,,坡道平面,30.6,1250000,本案車位為子母車位。,RPWSMLNJKHPFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區仁愛路二段511~540號,22.61,商,,,1081222,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,216.76999999999998,3,2,2,有,有,15850000,73119,坡道平面,39.18,0,,RPUPMLPJKHPFFBF68CA
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.35,住,,,1081218,土地1建物1車位0,二十層,四十層,套房(1房1廳1衛),住家用,見其他登記事項,0990715,47.66,1,1,1,有,有,11050000,231851,,0.0,0,,RPPOMLPJKHPFFAF97CA
新莊區,土地,思賢段511~540地號,571.92,其他,,,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83500320,146000,,0.0,0,包含公共設施保留地之交易。;,RPQTMLPJKHPFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區民全街1~30號,17.33,住,,,1081112,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841027,86.02,2,2,1,有,有,7000000,81376,坡道機械,0.0,0,車位僅有使用權,RPTSMLQJKHPFFBF98CA
